Cam/Dive,ind,dive,t,theta,L2,frame,z=0_time,t_relative_z,male_in_frame,taxon,year,absangle
U,CE29K01,,29.25,26.77848,2.72E+01,1755,,,n,BCHU,2021,26.77848
U,CE29K01,,29.33333,26.77848,2.72E+01,1760,,,n,BCHU,2021,26.77848
Bluebell,no_ID_bluebell,1,17.64263,9.25939,6.16E+01,2115,,,y,RBHU,2022,9.259391
Bluebell,no_ID_bluebell,1,17.68433,9.3851,6.13E+01,2120,,,y,RBHU,2022,9.385098
Bluebell,no_ID_bluebell,1,17.72604,10.00211,6.06E+01,2125,,,y,RBHU,2022,10.00211
Bluebell,no_ID_bluebell,1,17.76775,10.79998,5.94E+01,2130,,,y,RBHU,2022,10.79998
Bluebell,no_ID_bluebell,1,17.80946,11.41252,5.83E+01,2135,,,y,RBHU,2022,11.41252
Bluebell,no_ID_bluebell,1,17.85117,12.84047,5.71E+01,2140,,,y,RBHU,2022,12.84047
Bluebell,no_ID_bluebell,1,17.89288,14.29551,5.59E+01,2145,,,y,RBHU,2022,14.29551
Bluebell,no_ID_bluebell,1,17.93458,10.35575,5.44E+01,2150,,,y,RBHU,2022,10.35575
Bluebell,no_ID_bluebell,1,17.97629,10.15046,5.34E+01,2155,,,y,RBHU,2022,10.15046
Bluebell,no_ID_bluebell,1,18.018,11.82573,5.27E+01,2160,,,y,RBHU,2022,11.82573
Bluebell,no_ID_bluebell,1,18.05971,8.89217,5.22E+01,2165,,,y,RBHU,2022,8.892167
Bluebell,no_ID_bluebell,1,18.10142,9.79164,5.19E+01,2170,,,y,RBHU,2022,9.791639
Bluebell,no_ID_bluebell,1,18.14313,10.62628,5.17E+01,2175,,,y,RBHU,2022,10.62628
Bluebell,no_ID_bluebell,1,18.18483,11.61035,5.12E+01,2180,,,y,RBHU,2022,11.61035
Bluebell,no_ID_bluebell,1,18.22654,19.96432,5.01E+01,2185,,,y,RBHU,2022,19.96432
Bluebell,no_ID_bluebell,1,18.26825,21.10676,4.92E+01,2190,,,y,RBHU,2022,21.10676
Bluebell,no_ID_bluebell,1,18.30996,8.32247,4.81E+01,2195,,,y,RBHU,2022,8.322473
Bluebell,no_ID_bluebell,1,18.35167,6.78623,4.61E+01,2200,,,y,RBHU,2022,6.786231
Bluebell,no_ID_bluebell,1,18.39338,5.22242,4.24E+01,2205,,,y,RBHU,2022,5.222423
Bluebell,no_ID_bluebell,1,18.43508,8.89298,3.67E+01,2210,,,y,RBHU,2022,8.892981
Bluebell,no_ID_bluebell,1,18.47679,16.77336,2.84E+01,2215,,,y,RBHU,2022,16.77336
Bluebell,no_ID_bluebell,1,18.5185,38.12783,1.79E+01,2220,,,y,RBHU,2022,38.12783
Bluebell,no_ID_bluebell,1,18.56021,107.1073,1.53E+01,2225,,,y,RBHU,2022,107.1073
Bluebell,no_ID_bluebell,1,18.60192,159.7607,2.94E+01,2230,,,y,RBHU,2022,159.7607
Bluebell,no_ID_bluebell,1,18.64363,178.2757,4.66E+01,2235,,,y,RBHU,2022,178.2757
Bluebell,no_ID_bluebell,1,18.68533,-177.3662,5.99E+01,2240,,,y,RBHU,2022,177.3662
Bluebell,no_ID_bluebell,1,18.72704,-155.96,6.81E+01,2245,,,y,RBHU,2022,155.96
Bluebell,no_ID_bluebell,1,18.76875,-155.1494,7.31E+01,2250,,,y,RBHU,2022,155.1494
Bluebell,no_ID_bluebell,1,18.81046,-154.7874,7.70E+01,2255,,,y,RBHU,2022,154.7874
Bluebell,no_ID_bluebell,1,18.85217,-155.2983,8.02E+01,2260,,,y,RBHU,2022,155.2983
Bluebell,no_ID_bluebell,1,18.89388,-155.1996,8.35E+01,2265,,,y,RBHU,2022,155.1996
Bluebell,no_ID_bluebell,1,18.93558,-155.5016,8.57E+01,2270,,,y,RBHU,2022,155.5016
Bluebell,no_ID_bluebell,1,18.97729,-155.4814,8.78E+01,2275,,,y,RBHU,2022,155.4814
Bluebell,no_ID_bluebell,1,19.019,-155.7091,8.86E+01,2280,,,y,RBHU,2022,155.7091
Bluebell,no_ID_bluebell,1,19.06071,-155.7091,8.86E+01,2285,,,y,RBHU,2022,155.7091
Bluebell,no_ID_bluebell,1,19.10242,-149.2042,8.76E+01,2290,,,y,RBHU,2022,149.2042
Bluebell,no_ID_bluebell,1,19.14413,-149.1417,8.65E+01,2295,,,y,RBHU,2022,149.1417
Bluebell,no_ID_bluebell,2,19.18583,-148.8567,8.43E+01,2300,,,y,RBHU,2022,148.8567
Bluebell,no_ID_bluebell,2,19.22754,-148.8612,8.34E+01,2305,,,y,RBHU,2022,148.8612
Bluebell,no_ID_bluebell,2,19.26925,-148.7545,8.10E+01,2310,,,y,RBHU,2022,148.7545
Bluebell,no_ID_bluebell,2,19.31096,-148.8151,7.91E+01,2315,,,y,RBHU,2022,148.8151
Bluebell,no_ID_bluebell,2,19.35267,-148.8195,7.82E+01,2320,,,y,RBHU,2022,148.8195
Bluebell,no_ID_bluebell,2,19.39438,-149.0742,7.63E+01,2325,,,y,RBHU,2022,149.0742
Bluebell,no_ID_bluebell,2,19.43608,-145.2436,7.60E+01,2330,,,y,RBHU,2022,145.2436
Bluebell,no_ID_bluebell,2,19.47779,-145.6701,7.49E+01,2335,,,y,RBHU,2022,145.6701
Bluebell,no_ID_bluebell,2,19.5195,-145.6701,7.49E+01,2340,,,y,RBHU,2022,145.6701
Bluebell,no_ID_bluebell,2,19.56121,-141.0137,7.42E+01,2345,,,y,RBHU,2022,141.0137
Bluebell,no_ID_bluebell,2,19.60292,-128.8859,7.42E+01,2350,,,y,RBHU,2022,128.8859
Bluebell,no_ID_bluebell,2,19.64463,-127.1355,7.40E+01,2355,,,y,RBHU,2022,127.1355
Bluebell,no_ID_bluebell,2,19.68633,-125.8118,7.37E+01,2360,,,y,RBHU,2022,125.8118
Bluebell,no_ID_bluebell,2,19.72804,-126.2622,7.32E+01,2365,,,y,RBHU,2022,126.2622
Bluebell,no_ID_bluebell,2,19.76975,-126.2622,7.32E+01,2370,,,y,RBHU,2022,126.2622
Bluebell,no_ID_bluebell,2,19.81146,-128.7773,7.11E+01,2375,,,y,RBHU,2022,128.7773
Bluebell,no_ID_bluebell,2,19.85317,-130.1975,7.02E+01,2380,,,y,RBHU,2022,130.1975
Bluebell,no_ID_bluebell,2,19.89488,-130.9675,6.83E+01,2385,,,y,RBHU,2022,130.9675
Bluebell,no_ID_bluebell,2,19.93658,-133.3835,6.62E+01,2390,,,y,RBHU,2022,133.3835
Bluebell,no_ID_bluebell,2,19.97829,-136.7742,6.28E+01,2395,,,y,RBHU,2022,136.7742
Bluebell,no_ID_bluebell,2,20.02,-141.6676,5.86E+01,2400,,,y,RBHU,2022,141.6676
Bluebell,no_ID_bluebell,2,20.06171,-147.7236,5.70E+01,2405,,,y,RBHU,2022,147.7236
Bluebell,no_ID_bluebell,2,20.10342,-167.9959,4.98E+01,2410,,,y,RBHU,2022,167.9959
Bluebell,no_ID_bluebell,2,20.14513,172.7712,4.76E+01,2415,,,y,RBHU,2022,172.7712
Bluebell,no_ID_bluebell,2,20.18683,160.8533,4.80E+01,2420,,,y,RBHU,2022,160.8533
Bluebell,no_ID_bluebell,2,20.22854,151.3878,5.00E+01,2425,,,y,RBHU,2022,151.3878
Bluebell,no_ID_bluebell,2,20.27025,143.7852,5.27E+01,2430,,,y,RBHU,2022,143.7852
Bluebell,no_ID_bluebell,2,20.31196,138.2361,5.57E+01,2435,,,y,RBHU,2022,138.2361
Bluebell,no_ID_bluebell,2,20.35367,135.3235,5.75E+01,2440,,,y,RBHU,2022,135.3235
Bluebell,no_ID_bluebell,2,20.39538,133.0318,6.02E+01,2445,,,y,RBHU,2022,133.0318
Bluebell,no_ID_bluebell,2,20.43708,131.5227,6.17E+01,2450,,,y,RBHU,2022,131.5227
Jack_Sprott_2.2,no_ID_jacksprott,1,13.76375,-167.9568,5.51E+01,1650,,,y,RBHU,2022,167.9568
Jack_Sprott_2.2,no_ID_jacksprott,1,13.80546,-176.0651,5.70E+01,1655,,,y,RBHU,2022,176.0651
Jack_Sprott_2.2,no_ID_jacksprott,1,13.84717,-170.1215,5.77E+01,1660,,,y,RBHU,2022,170.1215
Jack_Sprott_2.2,no_ID_jacksprott,1,13.88888,-176.9201,5.84E+01,1665,,,y,RBHU,2022,176.9201
Jack_Sprott_2.2,no_ID_jacksprott,1,13.93058,-173.643,5.82E+01,1670,,,y,RBHU,2022,173.643
Jack_Sprott_2.2,no_ID_jacksprott,1,13.97229,-158.8652,5.87E+01,1675,,,y,RBHU,2022,158.8652
Jack_Sprott_2.2,no_ID_jacksprott,1,14.014,-158.8652,5.87E+01,1680,,,y,RBHU,2022,158.8652
Jack_Sprott_2.2,no_ID_jacksprott,1,14.05571,-169.4535,5.81E+01,1685,,,y,RBHU,2022,169.4535
Jack_Sprott_2.2,no_ID_jacksprott,1,14.09742,-161.6932,5.77E+01,1690,,,y,RBHU,2022,161.6932
Jack_Sprott_2.2,no_ID_jacksprott,1,14.13912,-161.713,5.69E+01,1695,,,y,RBHU,2022,161.713
Jack_Sprott_2.2,no_ID_jacksprott,1,14.18083,-164.6748,5.55E+01,1700,,,y,RBHU,2022,164.6748
Jack_Sprott_2.2,no_ID_jacksprott,1,14.22254,-164.3763,5.40E+01,1705,,,y,RBHU,2022,164.3763
Jack_Sprott_2.2,no_ID_jacksprott,1,14.26425,-164.4001,5.15E+01,1710,,,y,RBHU,2022,164.4001
Jack_Sprott_2.2,no_ID_jacksprott,1,14.30596,-164.431,4.72E+01,1715,,,y,RBHU,2022,164.431
Jack_Sprott_2.2,no_ID_jacksprott,1,14.34767,-164.3964,4.10E+01,1720,,,y,RBHU,2022,164.3964
Jack_Sprott_2.2,no_ID_jacksprott,1,14.38938,-164.3344,3.19E+01,1725,,,y,RBHU,2022,164.3344
Jack_Sprott_2.2,no_ID_jacksprott,1,14.43108,-162.4695,1.91E+01,1730,,,y,RBHU,2022,162.4695
Jack_Sprott_2.2,no_ID_jacksprott,1,14.47279,-124.164,4.62E+00,1735,,,y,RBHU,2022,124.164
Jack_Sprott_2.2,no_ID_jacksprott,1,14.5145,-0.73417,1.61E+01,1740,,,y,RBHU,2022,0.7341736
Jack_Sprott_2.2,no_ID_jacksprott,1,14.55621,-0.27639,3.27E+01,1745,,,y,RBHU,2022,0.2763943
Jack_Sprott_2.2,no_ID_jacksprott,1,14.59792,0.95662,4.59E+01,1750,,,y,RBHU,2022,0.9566157
Jack_Sprott_2.2,no_ID_jacksprott,1,14.63963,0.14421,5.41E+01,1755,,,y,RBHU,2022,0.1442129
Jack_Sprott_2.2,no_ID_jacksprott,1,14.68133,-1.54614,5.96E+01,1760,,,y,RBHU,2022,1.546137
Jack_Sprott_2.2,no_ID_jacksprott,,14.72304,-1.54614,5.96E+01,1765,,,n,RBHU,2022,1.546137
Jack_Sprott_2.2,no_ID_jacksprott,,14.76475,-1.54614,5.96E+01,1770,,,n,RBHU,2022,1.546137
Jack_Sprott_2.2,no_ID_jacksprott,,14.80646,-1.54614,5.96E+01,1775,,,n,RBHU,2022,1.546137
Jack_Sprott_2.2,no_ID_jacksprott,,14.84817,-1.54614,5.96E+01,1780,,,n,RBHU,2022,1.546137
Jack_Sprott_2.2,no_ID_jacksprott,,14.88987,47.30548,5.97E+01,1785,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,14.93158,47.30548,5.97E+01,1790,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,14.97329,47.30548,5.97E+01,1795,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,15.015,47.30548,5.97E+01,1800,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,15.05671,47.30548,5.97E+01,1805,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,15.09842,47.30548,5.97E+01,1810,,,n,RBHU,2022,47.30548
Jack_Sprott_2.2,no_ID_jacksprott,,15.14013,39.86375,5.97E+01,1815,,,n,RBHU,2022,39.86375
Jack_Sprott_2.2,no_ID_jacksprott,,15.18183,33.4118,5.97E+01,1820,,,n,RBHU,2022,33.4118
Jack_Sprott_2.2,no_ID_jacksprott,,15.22354,35.13426,5.96E+01,1825,,,n,RBHU,2022,35.13426
Jack_Sprott_2.2,no_ID_jacksprott,,15.26525,34.04468,5.93E+01,1830,,,n,RBHU,2022,34.04468
Jack_Sprott_2.2,no_ID_jacksprott,,15.30696,32.32918,5.93E+01,1835,,,n,RBHU,2022,32.32918
Jack_Sprott_2.2,no_ID_jacksprott,,15.34867,28.29124,5.93E+01,1840,,,n,RBHU,2022,28.29124
Jack_Sprott_2.2,no_ID_jacksprott,,15.39038,29.60886,5.95E+01,1845,,,n,RBHU,2022,29.60886
Jack_Sprott_2.2,no_ID_jacksprott,,15.43208,22.11405,5.95E+01,1850,,,n,RBHU,2022,22.11405
Jack_Sprott_2.2,no_ID_jacksprott,,15.47379,23.61457,5.97E+01,1855,,,n,RBHU,2022,23.61457
Jack_Sprott_2.2,no_ID_jacksprott,,15.5155,23.61457,5.97E+01,1860,,,n,RBHU,2022,23.61457
Jack_Sprott_2.2,no_ID_jacksprott,,15.55721,22.05493,5.97E+01,1865,,,n,RBHU,2022,22.05493
Jack_Sprott_2.2,no_ID_jacksprott,2,15.59892,13.95662,5.40E+01,1870,,,y,RBHU,2022,13.95662
Jack_Sprott_2.2,no_ID_jacksprott,2,15.64062,14.85635,3.73E+01,1875,,,y,RBHU,2022,14.85635
Jack_Sprott_2.2,no_ID_jacksprott,2,15.68233,19.39606,2.52E+01,1880,,,y,RBHU,2022,19.39606
Jack_Sprott_2.2,no_ID_jacksprott,2,15.72404,61.76931,6.39E+00,1885,,,y,RBHU,2022,61.76931
Jack_Sprott_2.2,no_ID_jacksprott,2,15.76575,169.8807,2.13E+01,1890,,,y,RBHU,2022,169.8807
Jack_Sprott_2.2,no_ID_jacksprott,2,15.80746,176.4246,4.16E+01,1895,,,y,RBHU,2022,176.4246
Jack_Sprott_2.2,no_ID_jacksprott,2,15.84917,-173.2173,5.63E+01,1900,,,y,RBHU,2022,173.2173
Jack_Sprott_2.2,no_ID_jacksprott,2,15.89088,-172.7093,6.50E+01,1905,,,y,RBHU,2022,172.7093
Jack_Sprott_2.2,no_ID_jacksprott,2,15.93258,-172.6429,6.95E+01,1910,,,y,RBHU,2022,172.6429
Jack_Sprott_2.2,no_ID_jacksprott,2,15.97429,-172.3147,7.23E+01,1915,,,y,RBHU,2022,172.3147
Jack_Sprott_2.2,no_ID_jacksprott,2,16.016,-172.4141,7.48E+01,1920,,,y,RBHU,2022,172.4141
Jack_Sprott_2.2,no_ID_jacksprott,,16.05771,-172.4141,7.48E+01,1925,,,n,RBHU,2022,172.4141
Jack_Sprott_2.2,no_ID_jacksprott,,16.09942,154.3846,7.52E+01,1930,,,n,RBHU,2022,154.3846
Jack_Sprott_2.2,no_ID_jacksprott,,16.14113,154.3846,7.52E+01,1935,,,n,RBHU,2022,154.3846
Jack_Sprott_2.2,no_ID_jacksprott,,16.18283,157.0358,7.49E+01,1940,,,n,RBHU,2022,157.0358
Jack_Sprott_2.2,no_ID_jacksprott,,16.22454,157.0358,7.49E+01,1945,,,n,RBHU,2022,157.0358
Jack_Sprott_2.2,no_ID_jacksprott,,16.26625,135.0243,7.49E+01,1950,,,n,RBHU,2022,135.0243
Jack_Sprott_2.2,no_ID_jacksprott,,16.30796,122.9104,7.49E+01,1955,,,n,RBHU,2022,122.9104
Jack_Sprott_2.2,no_ID_jacksprott,,16.34967,122.9104,7.49E+01,1960,,,n,RBHU,2022,122.9104
Jack_Sprott_2.2,no_ID_jacksprott,,16.39138,118.7352,7.49E+01,1965,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.43308,118.7352,7.49E+01,1970,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.47479,118.7352,7.49E+01,1975,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.5165,118.7352,7.49E+01,1980,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.55821,118.7352,7.49E+01,1985,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.59992,118.7352,7.49E+01,1990,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.64163,118.7352,7.49E+01,1995,,,n,RBHU,2022,118.7352
Jack_Sprott_2.2,no_ID_jacksprott,,16.68333,113.5291,7.48E+01,2000,,,n,RBHU,2022,113.5291
Jack_Sprott_2.2,no_ID_jacksprott,,16.72504,113.5291,7.48E+01,2005,,,n,RBHU,2022,113.5291
Jack_Sprott_2.2,no_ID_jacksprott,,16.76675,104.3596,7.48E+01,2010,,,n,RBHU,2022,104.3596
Jack_Sprott_2.2,no_ID_jacksprott,,16.80846,106.4709,7.47E+01,2015,,,n,RBHU,2022,106.4709
Jack_Sprott_2.2,no_ID_jacksprott,,16.85017,106.4709,7.47E+01,2020,,,n,RBHU,2022,106.4709
Jack_Sprott_2.2,no_ID_jacksprott,3,16.89188,108.849,7.46E+01,2025,,,y,RBHU,2022,108.849
Jack_Sprott_2.2,no_ID_jacksprott,3,16.93358,109.1499,7.15E+01,2030,,,y,RBHU,2022,109.1499
Jack_Sprott_2.2,no_ID_jacksprott,3,16.97529,109.6993,6.70E+01,2035,,,y,RBHU,2022,109.6993
Jack_Sprott_2.2,no_ID_jacksprott,3,17.017,104.715,5.98E+01,2040,,,y,RBHU,2022,104.715
Jack_Sprott_2.2,no_ID_jacksprott,3,17.05871,83.77745,4.97E+01,2045,,,y,RBHU,2022,83.77745
Jack_Sprott_2.2,no_ID_jacksprott,3,17.10042,78.78237,3.50E+01,2050,,,y,RBHU,2022,78.78237
Jack_Sprott_2.2,no_ID_jacksprott,3,17.14213,104.5761,1.63E+01,2055,,,y,RBHU,2022,104.5761
Jack_Sprott_2.2,no_ID_jacksprott,3,17.18383,-124.0124,1.20E+01,2060,,,y,RBHU,2022,124.0124
Jack_Sprott_2.2,no_ID_jacksprott,3,17.22554,-93.60044,3.06E+01,2065,,,y,RBHU,2022,93.60044
Jack_Sprott_2.2,no_ID_jacksprott,3,17.26725,-85.26742,4.61E+01,2070,,,y,RBHU,2022,85.26742
Jack_Sprott_2.2,no_ID_jacksprott,,17.30896,-85.26742,4.61E+01,2075,,,n,RBHU,2022,85.26742
Jack_Sprott_2.2,no_ID_jacksprott,,17.35067,-70.52304,4.61E+01,2080,,,n,RBHU,2022,70.52304
Jack_Sprott_2.2,no_ID_jacksprott,,17.39238,-70.52304,4.61E+01,2085,,,n,RBHU,2022,70.52304
Jack_Sprott_2.2,no_ID_jacksprott,,17.43408,-71.87453,4.60E+01,2090,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.47579,-71.87453,4.60E+01,2095,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.5175,-71.87453,4.60E+01,2100,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.55921,-71.87453,4.60E+01,2105,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.60092,-71.87453,4.60E+01,2110,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.64263,-71.87453,4.60E+01,2115,,,n,RBHU,2022,71.87453
Jack_Sprott_2.2,no_ID_jacksprott,,17.68433,-69.27303,4.62E+01,2120,,,n,RBHU,2022,69.27303
Jack_Sprott_2.2,no_ID_jacksprott,,17.72604,-69.27303,4.62E+01,2125,,,n,RBHU,2022,69.27303
Jack_Sprott_2.2,no_ID_jacksprott,,17.76775,-69.27303,4.62E+01,2130,,,n,RBHU,2022,69.27303
Jack_Sprott_2.2,no_ID_jacksprott,,17.80946,-69.27303,4.62E+01,2135,,,n,RBHU,2022,69.27303
Jack_Sprott_2.2,no_ID_jacksprott,,17.85117,-69.27303,4.62E+01,2140,,,n,RBHU,2022,69.27303
Jack_Sprott_2.2,no_ID_jacksprott,,17.89288,-63.30524,4.61E+01,2145,,,n,RBHU,2022,63.30524
Jack_Sprott_2.2,no_ID_jacksprott,,17.93458,-61.52734,4.61E+01,2150,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,17.97629,-61.52734,4.61E+01,2155,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.018,-61.52734,4.61E+01,2160,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.05971,-61.52734,4.61E+01,2165,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.10142,-61.52734,4.61E+01,2170,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.14313,-61.52734,4.61E+01,2175,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.18483,-61.52734,4.61E+01,2180,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,,18.22654,-61.52734,4.61E+01,2185,,,n,RBHU,2022,61.52734
Jack_Sprott_2.2,no_ID_jacksprott,4,18.26825,-63.55726,5.06E+01,2190,,,y,RBHU,2022,63.55726
Jack_Sprott_2.2,no_ID_jacksprott,4,18.30996,-59.34242,3.95E+01,2195,,,y,RBHU,2022,59.34242
Jack_Sprott_2.2,no_ID_jacksprott,4,18.35167,-50.133,2.59E+01,2200,,,y,RBHU,2022,50.133
Jack_Sprott_2.2,no_ID_jacksprott,4,18.39338,0.5751,1.06E+01,2205,,,y,RBHU,2022,0.5751015
Jack_Sprott_2.2,no_ID_jacksprott,4,18.43508,66.86368,2.09E+01,2210,,,y,RBHU,2022,66.86368
Jack_Sprott_2.2,no_ID_jacksprott,4,18.47679,82.98665,3.89E+01,2215,,,y,RBHU,2022,82.98665
Jack_Sprott_2.2,no_ID_jacksprott,4,18.5185,86.27727,5.18E+01,2220,,,y,RBHU,2022,86.27727
Jack_Sprott_2.2,no_ID_jacksprott,4,18.56021,84.91502,5.94E+01,2225,,,y,RBHU,2022,84.91502
Jack_Sprott_2.2,no_ID_jacksprott,4,18.60192,85.98728,6.38E+01,2230,,,y,RBHU,2022,85.98728
Jack_Sprott_2.2,no_ID_jacksprott,4,18.64363,86.58433,6.68E+01,2235,,,y,RBHU,2022,86.58433
Jack_Sprott_2.2,no_ID_jacksprott,4,18.68533,87.16531,6.97E+01,2240,,,y,RBHU,2022,87.16531
Melissa_18,no_ID_melissa,1,17.64263,88.10697,8.76E+01,2115,,,y,RBHU,2022,88.10697
Melissa_18,no_ID_melissa,1,17.68433,89.04223,8.67E+01,2120,,,y,RBHU,2022,89.04223
Melissa_18,no_ID_melissa,1,17.72604,89.98621,8.65E+01,2125,,,y,RBHU,2022,89.98621
Melissa_18,no_ID_melissa,1,17.76775,90.89422,8.62E+01,2130,,,y,RBHU,2022,90.89422
Melissa_18,no_ID_melissa,1,17.80946,94.94632,8.55E+01,2135,,,y,RBHU,2022,94.94632
Melissa_18,no_ID_melissa,1,17.85117,95.33885,8.56E+01,2140,,,y,RBHU,2022,95.33885
Melissa_18,no_ID_melissa,1,17.89288,95.77805,8.48E+01,2145,,,y,RBHU,2022,95.77805
Melissa_18,no_ID_melissa,1,17.93458,96.13832,8.40E+01,2150,,,y,RBHU,2022,96.13832
Melissa_18,no_ID_melissa,1,17.97629,96.46008,8.31E+01,2155,,,y,RBHU,2022,96.46008
Melissa_18,no_ID_melissa,1,18.018,96.59846,8.19E+01,2160,,,y,RBHU,2022,96.59846
Melissa_18,no_ID_melissa,1,18.05971,96.80518,8.06E+01,2165,,,y,RBHU,2022,96.80518
Melissa_18,no_ID_melissa,1,18.10142,97.38551,7.88E+01,2170,,,y,RBHU,2022,97.38551
Melissa_18,no_ID_melissa,1,18.14313,97.55763,7.62E+01,2175,,,y,RBHU,2022,97.55763
Melissa_18,no_ID_melissa,1,18.18483,98.21077,7.26E+01,2180,,,y,RBHU,2022,98.21077
Melissa_18,no_ID_melissa,1,18.22654,99.51761,6.64E+01,2185,,,y,RBHU,2022,99.51761
Melissa_18,no_ID_melissa,1,18.26825,101.8006,5.84E+01,2190,,,y,RBHU,2022,101.8006
Melissa_18,no_ID_melissa,1,18.30996,106.2657,4.84E+01,2195,,,y,RBHU,2022,106.2657
Melissa_18,no_ID_melissa,1,18.35167,117.9779,3.58E+01,2200,,,y,RBHU,2022,117.9779
Melissa_18,no_ID_melissa,1,18.39338,173.7306,2.47E+01,2205,,,y,RBHU,2022,173.7306
Melissa_18,no_ID_melissa,1,18.43508,-102.3515,2.22E+01,2210,,,y,RBHU,2022,102.3515
Melissa_18,no_ID_melissa,1,18.47679,-55.86499,3.18E+01,2215,,,y,RBHU,2022,55.86499
Melissa_18,no_ID_melissa,,17.68433,89.04223,8.67E+01,2120,,,n,RBHU,2022,89.04223
Melissa_18,no_ID_melissa,,17.72604,89.98621,8.65E+01,2125,,,n,RBHU,2022,89.98621
Melissa_18,no_ID_melissa,,17.76775,90.89422,8.62E+01,2130,,,n,RBHU,2022,90.89422
Melissa_18,no_ID_melissa,,17.80946,94.94632,8.55E+01,2135,,,n,RBHU,2022,94.94632
Melissa_18,no_ID_melissa,,17.85117,95.33885,8.56E+01,2140,,,n,RBHU,2022,95.33885
Melissa_18,no_ID_melissa,,17.89288,95.77805,8.48E+01,2145,,,n,RBHU,2022,95.77805
Melissa_18,no_ID_melissa,,17.93458,96.13832,8.40E+01,2150,,,n,RBHU,2022,96.13832
Melissa_18,no_ID_melissa,,17.97629,96.46008,8.31E+01,2155,,,n,RBHU,2022,96.46008
Melissa_18,no_ID_melissa,,18.018,96.59846,8.19E+01,2160,,,n,RBHU,2022,96.59846
Melissa_18,no_ID_melissa,,18.05971,96.80518,8.06E+01,2165,,,n,RBHU,2022,96.80518
Melissa_18,no_ID_melissa,,18.10142,97.38551,7.88E+01,2170,,,n,RBHU,2022,97.38551
Melissa_18,no_ID_melissa,,18.14313,97.55763,7.62E+01,2175,,,n,RBHU,2022,97.55763
Melissa_18,no_ID_melissa,,18.18483,98.21077,7.26E+01,2180,,,n,RBHU,2022,98.21077
Melissa_18,no_ID_melissa,,18.22654,99.51761,6.64E+01,2185,,,n,RBHU,2022,99.51761
Melissa_18,no_ID_melissa,,18.26825,101.8006,5.84E+01,2190,,,n,RBHU,2022,101.8006
Melissa_18,no_ID_melissa,,18.30996,106.2657,4.84E+01,2195,,,n,RBHU,2022,106.2657
Melissa_18,no_ID_melissa,,18.35167,117.9779,3.58E+01,2200,,,n,RBHU,2022,117.9779
Melissa_18,no_ID_melissa,,18.39338,173.7306,2.47E+01,2205,,,n,RBHU,2022,173.7306
Melissa_18,no_ID_melissa,,18.43508,-102.3515,2.22E+01,2210,,,n,RBHU,2022,102.3515
Melissa_18,no_ID_melissa,,18.47679,-55.86499,3.18E+01,2215,,,n,RBHU,2022,55.86499
Melissa_18,no_ID_melissa,,18.5185,-55.86499,3.18E+01,2220,,,n,RBHU,2022,55.86499
Melissa_18,no_ID_melissa,,18.56021,-55.86731,3.15E+01,2225,,,n,RBHU,2022,55.86731
Melissa_18,no_ID_melissa,,18.60192,-55.86731,3.15E+01,2230,,,n,RBHU,2022,55.86731
Melissa_18,no_ID_melissa,,18.64363,-55.86731,3.15E+01,2235,,,n,RBHU,2022,55.86731
Melissa_18,no_ID_melissa,,18.68533,-55.86731,3.15E+01,2240,,,n,RBHU,2022,55.86731
Melissa_18,no_ID_melissa,,18.72704,-48.24816,6.46E+01,2245,,,n,RBHU,2022,48.24816
